,return
50,-0.013674519984289178
51,-0.013674519984289178
52,-0.013674519984289178
53,-0.013674519984289178
54,-0.013674519984289178
55,-0.013674519984289178
56,-0.013674519984289178
57,-0.01945341515589948
58,-0.01945341515589948
59,-0.01945341515589948
60,-0.01945341515589948
61,-0.01945341515589948
62,-0.01945341515589948
63,-0.01945341515589948
64,-0.01945341515589948
65,-0.01945341515589948
66,-0.01945341515589948
67,-0.01945341515589948
68,-0.01945341515589948
69,-0.01945341515589948
70,-0.01945341515589948
71,-0.01945341515589948
72,-0.01945341515589948
73,-0.01945341515589948
74,-0.01945341515589948
75,-0.01945341515589948
76,-0.01635377442145338
77,-0.01635377442145338
78,-0.01635377442145338
79,-0.01635377442145338
80,-0.01635377442145338
81,-0.01580285956774888
82,-0.01580285956774888
83,-0.01580285956774888
84,-0.01580285956774888
85,-0.01580285956774888
86,-0.019782218011148996
87,-0.019782218011148996
88,-0.019782218011148996
89,-0.019782218011148996
90,-0.019782218011148996
91,-0.019782218011148996
92,-0.019782218011148996
93,-0.019782218011148996
94,-0.019782218011148996
95,-0.019782218011148996
96,-0.019782218011148996
97,-0.019782218011148996
98,-0.019782218011148996
99,-0.019782218011148996
100,-0.019782218011148996
101,-0.019782218011148996
102,-0.019782218011148996
103,-0.019782218011148996
104,-0.019782218011148996
105,-0.019782218011148996
106,-0.019782218011148996
107,-0.015855304712023805
108,-0.015855304712023805
109,-0.015855304712023805
110,-0.015855304712023805
111,-0.015855304712023805
112,-0.015855304712023805
113,-0.015855304712023805
114,-0.015855304712023805
115,-0.015855304712023805
116,-0.015855304712023805
117,-0.015855304712023805
118,-0.015855304712023805
119,-0.015855304712023805
120,-0.015855304712023805
121,-0.015855304712023805
122,-0.015855304712023805
123,-0.015855304712023805
124,-0.015855304712023805
125,-0.015855304712023805
126,-0.015855304712023805
127,-0.015855304712023805
128,-0.015855304712023805
129,-0.015855304712023805
130,-0.015855304712023805
131,-0.015855304712023805
132,-0.015855304712023805
133,-0.015855304712023805
134,-0.015855304712023805
135,-0.015855304712023805
136,-0.014130010992025788
137,-0.014130010992025788
138,-0.013745011088577808
139,-0.013745011088577808
140,-0.013745011088577808
141,-0.013745011088577808
142,-0.013745011088577808
143,-0.013745011088577808
144,-0.01546693302895679
145,-0.01546693302895679
146,-0.02403028691407024
147,-0.02403028691407024
148,-0.02403028691407024
149,-0.02403028691407024
150,-0.02403028691407024
151,-0.02403028691407024
152,-0.02403028691407024
153,-0.02403028691407024
154,-0.025070661390437093
155,-0.025070661390437093
156,-0.025070661390437093
157,-0.025070661390437093
158,-0.025070661390437093
159,-0.025070661390437093
160,-0.025070661390437093
161,-0.025070661390437093
162,-0.025070661390437093
163,-0.025070661390437093
164,-0.025070661390437093
165,-0.025070661390437093
166,-0.025070661390437093
167,-0.025070661390437093
168,-0.025070661390437093
169,-0.025070661390437093
170,-0.025070661390437093
171,-0.025070661390437093
172,-0.025070661390437093
173,-0.025070661390437093
174,-0.025070661390437093
175,-0.025070661390437093
176,-0.025070661390437093
177,-0.025070661390437093
178,-0.025070661390437093
179,-0.025070661390437093
180,-0.025070661390437093
181,-0.025070661390437093
182,-0.025070661390437093
183,-0.025070661390437093
184,-0.025070661390437093
185,-0.025070661390437093
186,-0.025070661390437093
187,-0.025070661390437093
188,-0.025070661390437093
189,-0.030102095851186287
190,-0.030102095851186287
191,-0.030102095851186287
192,-0.030102095851186287
193,-0.030102095851186287
194,-0.030102095851186287
195,-0.030102095851186287
196,-0.02418195742575798
197,-0.02418195742575798
198,-0.02418195742575798
199,-0.02418195742575798
200,-0.02418195742575798
201,-0.02418195742575798
202,-0.02418195742575798
203,-0.02418195742575798
204,-0.02260593272603651
205,-0.02260593272603651
206,-0.02260593272603651
207,-0.02260593272603651
208,-0.02260593272603651
209,-0.02260593272603651
210,-0.02260593272603651
211,-0.02260593272603651
212,-0.02260593272603651
213,-0.02260593272603651
214,-0.02260593272603651
215,-0.02260593272603651
216,-0.02260593272603651
217,-0.02260593272603651
218,-0.02260593272603651
219,-0.02260593272603651
220,-0.02260593272603651
221,-0.02260593272603651
222,-0.02260593272603651
223,-0.02260593272603651
224,-0.02260593272603651
225,-0.02260593272603651
226,-0.02260593272603651
227,-0.02260593272603651
228,-0.02260593272603651
229,-0.02260593272603651
230,-0.02260593272603651
231,-0.02260593272603651
232,-0.02397580908001517
233,-0.02397580908001517
234,-0.02397580908001517
235,-0.02397580908001517
236,-0.02397580908001517
237,-0.02397580908001517
238,-0.02397580908001517
239,-0.015100499211879625
240,-0.015100499211879625
241,-0.015100499211879625
242,-0.015100499211879625
243,-0.012715732999019647
244,-0.012715732999019647
245,-0.012715732999019647
246,-0.012715732999019647
247,-0.012715732999019647
248,-0.012715732999019647
249,-0.012715732999019647
250,-0.012715732999019647
251,-0.012715732999019647
252,-0.012715732999019647
253,-0.012715732999019647
254,-0.012715732999019647
255,-0.012715732999019647
256,-0.012715732999019647
257,-0.012715732999019647
258,-0.012715732999019647
259,-0.012715732999019647
260,-0.012715732999019647
261,-0.012715732999019647
262,-0.012715732999019647
263,-0.013059096677286235
264,-0.013059096677286235
265,-0.013059096677286235
266,-0.018577082085683982
267,-0.018577082085683982
268,-0.018577082085683982
269,-0.018577082085683982
270,-0.018577082085683982
271,-0.018577082085683982
272,-0.018577082085683982
273,-0.018577082085683982
274,-0.018577082085683982
275,-0.018577082085683982
276,-0.018577082085683982
277,-0.018577082085683982
278,-0.018577082085683982
279,-0.018577082085683982
280,-0.018577082085683982
281,-0.018577082085683982
282,-0.016233210367389988
283,-0.016233210367389988
284,-0.016233210367389988
285,-0.016453669572889202
286,-0.023565362237375244
287,-0.02634121291798016
288,-0.02634121291798016
289,-0.03131587978766837
290,-0.03131587978766837
291,-0.03131587978766837
292,-0.03131587978766837
293,-0.03131587978766837
294,-0.03131587978766837
295,-0.03711704450204745
296,-0.057733175102609384
297,-0.057733175102609384
298,-0.057733175102609384
299,-0.0895463212480318
300,-0.0895463212480318
301,-0.0895463212480318
302,-0.0895463212480318
303,-0.0895463212480318
304,-0.0895463212480318
305,-0.0895463212480318
306,-0.0895463212480318
307,-0.0895463212480318
308,-0.0895463212480318
309,-0.0895463212480318
310,-0.0895463212480318
311,-0.0895463212480318
312,-0.0895463212480318
313,-0.0895463212480318
314,-0.0895463212480318
315,-0.0895463212480318
316,-0.0895463212480318
317,-0.0895463212480318
318,-0.0895463212480318
319,-0.0895463212480318
320,-0.0895463212480318
321,-0.0895463212480318
322,-0.0895463212480318
323,-0.0895463212480318
324,-0.0895463212480318
325,-0.0895463212480318
326,-0.0895463212480318
327,-0.0895463212480318
328,-0.0895463212480318
329,-0.0895463212480318
330,-0.0895463212480318
331,-0.0895463212480318
332,-0.0895463212480318
333,-0.0895463212480318
334,-0.0895463212480318
335,-0.0895463212480318
336,-0.0895463212480318
337,-0.0895463212480318
338,-0.0895463212480318
339,-0.0895463212480318
340,-0.0895463212480318
341,-0.0895463212480318
342,-0.0895463212480318
343,-0.0895463212480318
344,-0.0895463212480318
345,-0.0895463212480318
346,-0.07600538702928532
347,-0.07600538702928532
348,-0.07600538702928532
349,-0.04110171423625863
350,-0.04110171423625863
351,-0.04110171423625863
352,-0.04110171423625863
353,-0.03276697046829399
354,-0.03276697046829399
355,-0.03276697046829399
356,-0.03276697046829399
357,-0.03276697046829399
358,-0.03276697046829399
359,-0.037084088014435565
360,-0.037084088014435565
361,-0.037084088014435565
362,-0.037084088014435565
363,-0.037084088014435565
364,-0.037084088014435565
365,-0.037084088014435565
366,-0.037084088014435565
367,-0.037084088014435565
368,-0.037084088014435565
369,-0.037084088014435565
370,-0.037084088014435565
371,-0.037084088014435565
372,-0.037084088014435565
373,-0.037084088014435565
374,-0.037084088014435565
375,-0.037084088014435565
376,-0.037084088014435565
377,-0.037084088014435565
378,-0.037084088014435565
379,-0.037084088014435565
380,-0.037084088014435565
381,-0.037084088014435565
382,-0.033881385274218266
383,-0.033881385274218266
384,-0.033881385274218266
385,-0.033881385274218266
386,-0.033881385274218266
387,-0.033881385274218266
388,-0.033881385274218266
389,-0.033881385274218266
390,-0.033881385274218266
391,-0.033881385274218266
392,-0.033881385274218266
393,-0.033881385274218266
394,-0.033881385274218266
395,-0.033881385274218266
396,-0.033881385274218266
397,-0.033881385274218266
398,-0.033881385274218266
399,-0.033881385274218266
400,-0.033881385274218266
401,-0.033881385274218266
402,-0.033881385274218266
403,-0.033881385274218266
404,-0.033881385274218266
405,-0.033881385274218266
406,-0.033881385274218266
407,-0.033881385274218266
408,-0.033881385274218266
409,-0.027654144455625855
410,-0.027654144455625855
411,-0.027654144455625855
412,-0.027654144455625855
413,-0.027654144455625855
414,-0.027654144455625855
415,-0.027654144455625855
416,-0.027654144455625855
417,-0.027654144455625855
418,-0.01994788149568163
419,-0.021034435921042215
420,-0.021034435921042215
421,-0.021034435921042215
422,-0.021034435921042215
423,-0.021034435921042215
424,-0.021034435921042215
425,-0.021034435921042215
426,-0.021034435921042215
427,-0.021034435921042215
428,-0.021034435921042215
429,-0.021034435921042215
430,-0.021034435921042215
431,-0.03065376622357812
432,-0.03065376622357812
433,-0.03065376622357812
434,-0.03065376622357812
435,-0.03065376622357812
436,-0.03065376622357812
437,-0.03065376622357812
438,-0.03065376622357812
439,-0.03065376622357812
440,-0.03065376622357812
441,-0.03065376622357812
442,-0.03065376622357812
443,-0.03065376622357812
444,-0.02460225634225288
445,-0.02460225634225288
446,-0.02460225634225288
447,-0.02460225634225288
448,-0.02460225634225288
449,-0.028257998631072152
450,-0.028257998631072152
451,-0.028257998631072152
452,-0.028257998631072152
453,-0.028257998631072152
454,-0.028257998631072152
455,-0.028257998631072152
456,-0.02860314851130428
457,-0.02860314851130428
458,-0.03297941003192177
459,-0.03297941003192177
460,-0.03297941003192177
461,-0.03297941003192177
462,-0.03297941003192177
463,-0.03297941003192177
464,-0.03297941003192177
465,-0.03297941003192177
466,-0.03297941003192177
467,-0.03297941003192177
468,-0.03297941003192177
469,-0.03297941003192177
470,-0.03297941003192177
471,-0.03297941003192177
472,-0.03297941003192177
473,-0.03297941003192177
474,-0.03297941003192177
475,-0.03297941003192177
476,-0.03297941003192177
477,-0.03297941003192177
478,-0.03297941003192177
479,-0.03297941003192177
480,-0.03297941003192177
481,-0.02745589613551252
482,-0.02745589613551252
483,-0.02745589613551252
484,-0.02745589613551252
485,-0.02745589613551252
486,-0.02745589613551252
487,-0.02745589613551252
488,-0.02745589613551252
489,-0.02745589613551252
490,-0.02745589613551252
491,-0.02745589613551252
492,-0.02745589613551252
493,-0.02745589613551252
494,-0.02745589613551252
495,-0.02745589613551252
496,-0.02745589613551252
497,-0.02745589613551252
498,-0.02745589613551252
499,-0.02745589613551252
500,-0.02745589613551252
501,-0.02745589613551252
502,-0.02745589613551252
503,-0.02745589613551252
504,-0.02745589613551252
505,-0.02745589613551252
506,-0.02469492442120225
507,-0.02469492442120225
508,-0.014247156237949987
509,-0.014247156237949987
510,-0.014247156237949987
511,-0.014494217829046628
512,-0.014494217829046628
513,-0.014494217829046628
514,-0.014494217829046628
515,-0.014494217829046628
516,-0.014494217829046628
517,-0.017421136524041706
518,-0.017421136524041706
519,-0.01912374924964716
520,-0.01912374924964716
521,-0.01912374924964716
522,-0.01912374924964716
523,-0.01912374924964716
524,-0.01912374924964716
525,-0.01912374924964716
526,-0.01912374924964716
527,-0.01912374924964716
528,-0.01912374924964716
529,-0.01912374924964716
530,-0.01912374924964716
531,-0.01912374924964716
532,-0.01912374924964716
533,-0.01912374924964716
534,-0.01912374924964716
535,-0.01912374924964716
536,-0.01912374924964716
537,-0.01912374924964716
538,-0.01912374924964716
539,-0.01912374924964716
540,-0.01912374924964716
541,-0.01912374924964716
542,-0.01912374924964716
543,-0.01912374924964716
544,-0.01912374924964716
545,-0.01912374924964716
546,-0.01912374924964716
547,-0.01912374924964716
548,-0.01912374924964716
549,-0.01912374924964716
550,-0.01912374924964716
551,-0.01912374924964716
552,-0.01912374924964716
553,-0.01912374924964716
554,-0.01912374924964716
555,-0.01912374924964716
556,-0.01912374924964716
557,-0.01912374924964716
558,-0.01912374924964716
559,-0.01912374924964716
560,-0.01912374924964716
561,-0.01912374924964716
562,-0.01912374924964716
563,-0.01912374924964716
564,-0.01912374924964716
565,-0.01912374924964716
566,-0.01912374924964716
567,-0.017209293641853845
568,-0.017209293641853845
569,-0.013305833225619599
570,-0.013305833225619599
571,-0.009887728751007187
572,-0.009887728751007187
573,-0.009887728751007187
574,-0.009887728751007187
575,-0.009887728751007187
576,-0.015692803378828786
577,-0.015692803378828786
578,-0.015692803378828786
579,-0.015692803378828786
580,-0.015692803378828786
581,-0.015692803378828786
582,-0.015692803378828786
583,-0.015692803378828786
584,-0.015692803378828786
585,-0.015692803378828786
586,-0.01805710010086374
587,-0.01805710010086374
588,-0.01805710010086374
589,-0.01805710010086374
590,-0.01805710010086374
591,-0.018289357607786477
592,-0.018289357607786477
593,-0.018289357607786477
594,-0.018289357607786477
595,-0.018289357607786477
596,-0.018289357607786477
597,-0.018289357607786477
598,-0.018289357607786477
599,-0.018289357607786477
600,-0.018289357607786477
601,-0.018289357607786477
602,-0.018289357607786477
603,-0.018289357607786477
604,-0.018289357607786477
605,-0.018289357607786477
606,-0.018289357607786477
607,-0.018289357607786477
608,-0.018289357607786477
609,-0.018289357607786477
610,-0.018289357607786477
611,-0.018289357607786477
612,-0.018289357607786477
613,-0.018289357607786477
614,-0.018289357607786477
615,-0.018289357607786477
616,-0.018289357607786477
617,-0.018415366072174803
618,-0.018415366072174803
619,-0.018415366072174803
620,-0.018415366072174803
621,-0.018415366072174803
622,-0.018415366072174803
623,-0.018415366072174803
624,-0.018415366072174803
625,-0.018415366072174803
626,-0.018415366072174803
627,-0.018415366072174803
628,-0.018415366072174803
629,-0.018415366072174803
630,-0.018415366072174803
631,-0.018415366072174803
632,-0.018415366072174803
633,-0.018415366072174803
634,-0.018415366072174803
635,-0.018415366072174803
636,-0.018280813286169106
637,-0.018280813286169106
638,-0.01934707156199549
639,-0.01934707156199549
640,-0.01934707156199549
641,-0.01934707156199549
642,-0.01934707156199549
643,-0.01934707156199549
644,-0.01934707156199549
645,-0.01934707156199549
646,-0.01934707156199549
647,-0.01934707156199549
648,-0.01934707156199549
649,-0.01934707156199549
650,-0.01934707156199549
651,-0.01934707156199549
652,-0.01934707156199549
653,-0.01934707156199549
654,-0.01934707156199549
655,-0.01934707156199549
656,-0.01934707156199549
657,-0.01934707156199549
658,-0.01934707156199549
659,-0.01934707156199549
660,-0.01934707156199549
661,-0.01934707156199549
662,-0.01934707156199549
663,-0.01934707156199549
664,-0.01934707156199549
665,-0.01934707156199549
666,-0.01934707156199549
667,-0.019253508141777398
668,-0.019253508141777398
669,-0.019253508141777398
670,-0.019253508141777398
671,-0.019253508141777398
672,-0.019253508141777398
673,-0.019253508141777398
674,-0.019253508141777398
675,-0.019253508141777398
676,-0.019253508141777398
677,-0.019253508141777398
678,-0.019253508141777398
679,-0.019253508141777398
680,-0.019253508141777398
681,-0.017188174902525666
682,-0.019497086888614096
683,-0.019497086888614096
684,-0.019497086888614096
685,-0.019497086888614096
686,-0.019497086888614096
687,-0.019497086888614096
688,-0.016371618448091846
689,-0.020188350706788198
690,-0.020188350706788198
691,-0.020188350706788198
692,-0.020188350706788198
693,-0.020188350706788198
694,-0.020188350706788198
695,-0.020188350706788198
696,-0.020188350706788198
697,-0.020188350706788198
698,-0.020188350706788198
699,-0.020188350706788198
700,-0.020188350706788198
701,-0.020188350706788198
702,-0.020188350706788198
703,-0.020188350706788198
704,-0.020188350706788198
705,-0.020188350706788198
706,-0.020188350706788198
707,-0.020188350706788198
708,-0.020188350706788198
709,-0.020188350706788198
710,-0.020188350706788198
711,-0.020188350706788198
712,-0.020188350706788198
713,-0.020188350706788198
714,-0.020188350706788198
715,-0.020188350706788198
716,-0.020188350706788198
717,-0.020188350706788198
718,-0.020188350706788198
719,-0.020188350706788198
720,-0.020188350706788198
721,-0.020188350706788198
722,-0.020188350706788198
723,-0.020188350706788198
724,-0.020188350706788198
725,-0.020188350706788198
726,-0.020188350706788198
727,-0.020188350706788198
728,-0.020188350706788198
729,-0.020188350706788198
730,-0.020188350706788198
731,-0.020188350706788198
732,-0.0222377176508666
733,-0.0222377176508666
734,-0.0222377176508666
735,-0.0222377176508666
736,-0.0222377176508666
737,-0.0222377176508666
738,-0.0222377176508666
739,-0.019945792118794853
740,-0.019945792118794853
741,-0.019945792118794853
742,-0.019945792118794853
743,-0.019945792118794853
744,-0.019945792118794853
745,-0.019945792118794853
746,-0.019945792118794853
747,-0.019945792118794853
748,-0.019945792118794853
749,-0.019945792118794853
750,-0.019945792118794853
751,-0.019945792118794853
752,-0.019945792118794853
753,-0.019945792118794853
754,-0.019945792118794853
755,-0.019945792118794853
756,-0.019945792118794853
757,-0.019945792118794853
758,-0.019945792118794853
759,-0.019945792118794853
760,-0.019945792118794853
761,-0.019945792118794853
762,-0.019945792118794853
763,-0.019945792118794853
764,-0.019945792118794853
765,-0.019945792118794853
766,-0.019945792118794853
767,-0.019945792118794853
768,-0.019945792118794853
769,-0.019945792118794853
770,-0.019945792118794853
771,-0.027520748531443092
772,-0.027520748531443092
773,-0.027520748531443092
774,-0.027520748531443092
775,-0.027520748531443092
776,-0.027520748531443092
777,-0.027520748531443092
778,-0.027520748531443092
779,-0.027520748531443092
780,-0.027520748531443092
781,-0.027520748531443092
782,-0.023711795512528527
783,-0.023711795512528527
784,-0.023711795512528527
785,-0.023711795512528527
786,-0.024188022072420202
787,-0.024188022072420202
788,-0.024188022072420202
789,-0.024188022072420202
790,-0.024188022072420202
791,-0.03197443753142997
792,-0.03197443753142997
793,-0.03197443753142997
794,-0.03197443753142997
795,-0.03197443753142997
796,-0.03197443753142997
797,-0.037136084679019
798,-0.037136084679019
799,-0.037136084679019
800,-0.047218030797683316
801,-0.047218030797683316
802,-0.047218030797683316
803,-0.047218030797683316
804,-0.047218030797683316
805,-0.047218030797683316
806,-0.047218030797683316
807,-0.047218030797683316
808,-0.047218030797683316
809,-0.047218030797683316
810,-0.047218030797683316
811,-0.047218030797683316
812,-0.047218030797683316
813,-0.047218030797683316
814,-0.047218030797683316
815,-0.047218030797683316
816,-0.047218030797683316
817,-0.047218030797683316
818,-0.047218030797683316
819,-0.047218030797683316
820,-0.047218030797683316
821,-0.047218030797683316
822,-0.047218030797683316
823,-0.047218030797683316
824,-0.047218030797683316
825,-0.047218030797683316
826,-0.047218030797683316
827,-0.047218030797683316
828,-0.047218030797683316
829,-0.047218030797683316
830,-0.047218030797683316
831,-0.047218030797683316
832,-0.047218030797683316
833,-0.047218030797683316
834,-0.047218030797683316
835,-0.047218030797683316
836,-0.047218030797683316
837,-0.047218030797683316
838,-0.047218030797683316
839,-0.047218030797683316
840,-0.047218030797683316
841,-0.047218030797683316
842,-0.047218030797683316
843,-0.047218030797683316
844,-0.047218030797683316
845,-0.047218030797683316
846,-0.047218030797683316
847,-0.040585263782414255
848,-0.040585263782414255
849,-0.040585263782414255
850,-0.02547230993252572
851,-0.02547230993252572
852,-0.02547230993252572
853,-0.02547230993252572
854,-0.02220806843344221
855,-0.02220806843344221
856,-0.02220806843344221
857,-0.02220806843344221
858,-0.02220806843344221
859,-0.02220806843344221
860,-0.02220806843344221
861,-0.02220806843344221
862,-0.02220806843344221
863,-0.02220806843344221
864,-0.02220806843344221
865,-0.02220806843344221
866,-0.02942300049631177
867,-0.02942300049631177
868,-0.02942300049631177
869,-0.02942300049631177
870,-0.03161418906878685
871,-0.03161418906878685
872,-0.03161418906878685
873,-0.03161418906878685
874,-0.03161418906878685
875,-0.03161418906878685
876,-0.03161418906878685
877,-0.03161418906878685
878,-0.03161418906878685
879,-0.03161418906878685
880,-0.03161418906878685
881,-0.03161418906878685
882,-0.03161418906878685
883,-0.03204380679008449
884,-0.03204380679008449
885,-0.03204380679008449
886,-0.03204380679008449
887,-0.03204380679008449
888,-0.03204380679008449
889,-0.03204380679008449
890,-0.03204380679008449
891,-0.03204380679008449
892,-0.03204380679008449
893,-0.03204380679008449
894,-0.03204380679008449
895,-0.03204380679008449
896,-0.03204380679008449
897,-0.03204380679008449
898,-0.03204380679008449
899,-0.03204380679008449
900,-0.03204380679008449
901,-0.03204380679008449
902,-0.03204380679008449
903,-0.03204380679008449
904,-0.03204380679008449
905,-0.03204380679008449
906,-0.03204380679008449
907,-0.03204380679008449
908,-0.03204380679008449
909,-0.03204380679008449
910,-0.03204380679008449
911,-0.03204380679008449
912,-0.03204380679008449
913,-0.03204380679008449
914,-0.03204380679008449
915,-0.03204380679008449
916,-0.02724621721226643
917,-0.02724621721226643
918,-0.02724621721226643
919,-0.02724621721226643
920,-0.024965952813169837
921,-0.024965952813169837
922,-0.024965952813169837
923,-0.024965952813169837
924,-0.024965952813169837
925,-0.024965952813169837
926,-0.024965952813169837
927,-0.024965952813169837
928,-0.024965952813169837
929,-0.024965952813169837
930,-0.024965952813169837
931,-0.024965952813169837
932,-0.024965952813169837
933,-0.02051750472326315
934,-0.02051750472326315
935,-0.02051750472326315
936,-0.02051750472326315
937,-0.02051750472326315
938,-0.02051750472326315
939,-0.02051750472326315
940,-0.023342558782746502
941,-0.023342558782746502
942,-0.023342558782746502
943,-0.023342558782746502
944,-0.023342558782746502
945,-0.023342558782746502
946,-0.023342558782746502
947,-0.023342558782746502
948,-0.023342558782746502
949,-0.023342558782746502
950,-0.023342558782746502
951,-0.023342558782746502
