,return
100,-0.027515784844306907
101,-0.027515784844306907
102,-0.027515784844306907
103,-0.027515784844306907
104,-0.027515784844306907
105,-0.027515784844306907
106,-0.027515784844306907
107,-0.027515784844306907
108,-0.027515784844306907
109,-0.027515784844306907
110,-0.027515784844306907
111,-0.027515784844306907
112,-0.027515784844306907
113,-0.027515784844306907
114,-0.027515784844306907
115,-0.027515784844306907
116,-0.027515784844306907
117,-0.027515784844306907
118,-0.027515784844306907
119,-0.027515784844306907
120,-0.027515784844306907
121,-0.027515784844306907
122,-0.027515784844306907
123,-0.027515784844306907
124,-0.027515784844306907
125,-0.027515784844306907
126,-0.027515784844306907
127,-0.027515784844306907
128,-0.027515784844306907
129,-0.027515784844306907
130,-0.027515784844306907
131,-0.027515784844306907
132,-0.027515784844306907
133,-0.027515784844306907
134,-0.027515784844306907
135,-0.027515784844306907
136,-0.027515784844306907
137,-0.027515784844306907
138,-0.027515784844306907
139,-0.027515784844306907
140,-0.027515784844306907
141,-0.027515784844306907
142,-0.027515784844306907
143,-0.027515784844306907
144,-0.027515784844306907
145,-0.027515784844306907
146,-0.027515784844306907
147,-0.027515784844306907
148,-0.027515784844306907
149,-0.027515784844306907
150,-0.027515784844306907
151,-0.027515784844306907
152,-0.027515784844306907
153,-0.027515784844306907
154,-0.027515784844306907
155,-0.027515784844306907
156,-0.027515784844306907
157,-0.027515784844306907
158,-0.027515784844306907
159,-0.027515784844306907
160,-0.027515784844306907
161,-0.027515784844306907
162,-0.027515784844306907
163,-0.027515784844306907
164,-0.027515784844306907
165,-0.027515784844306907
166,-0.027515784844306907
167,-0.027515784844306907
168,-0.027515784844306907
169,-0.027515784844306907
170,-0.027515784844306907
171,-0.027515784844306907
172,-0.027515784844306907
173,-0.027515784844306907
174,-0.027515784844306907
175,-0.027515784844306907
176,-0.027515784844306907
177,-0.02718336659117171
178,-0.02718336659117171
179,-0.02718336659117171
180,-0.02718336659117171
181,-0.02718336659117171
182,-0.02718336659117171
183,-0.02718336659117171
184,-0.02718336659117171
185,-0.02718336659117171
186,-0.02718336659117171
187,-0.02305443918888268
188,-0.02305443918888268
189,-0.02305443918888268
190,-0.02305443918888268
191,-0.02305443918888268
192,-0.02305443918888268
193,-0.02305443918888268
194,-0.02305443918888268
195,-0.02305443918888268
196,-0.02305443918888268
197,-0.02305443918888268
198,-0.02305443918888268
199,-0.02305443918888268
200,-0.02305443918888268
201,-0.02305443918888268
202,-0.02305443918888268
203,-0.02305443918888268
204,-0.02305443918888268
205,-0.02305443918888268
206,-0.02305443918888268
207,-0.02305443918888268
208,-0.02305443918888268
209,-0.02305443918888268
210,-0.02305443918888268
211,-0.02305443918888268
212,-0.02305443918888268
213,-0.02305443918888268
214,-0.02305443918888268
215,-0.02305443918888268
216,-0.02305443918888268
217,-0.02305443918888268
218,-0.02305443918888268
219,-0.02305443918888268
220,-0.02305443918888268
221,-0.02305443918888268
222,-0.022055711054807723
223,-0.022055711054807723
224,-0.022055711054807723
225,-0.022055711054807723
226,-0.022055711054807723
227,-0.022055711054807723
228,-0.022055711054807723
229,-0.022055711054807723
230,-0.022055711054807723
231,-0.022055711054807723
232,-0.022055711054807723
233,-0.022055711054807723
234,-0.022055711054807723
235,-0.022055711054807723
236,-0.022055711054807723
237,-0.022055711054807723
238,-0.022055711054807723
239,-0.022055711054807723
240,-0.022055711054807723
241,-0.022055711054807723
242,-0.016299957254938536
