Date,Close,Symbol,count,return
2019-01-02,23058.609375,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.0
2019-01-03,23176.390625,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.005107907770348792
2019-01-04,22894.919921875,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,-0.007098843233038636
2019-01-07,23474.259765625,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.01802582210684594
2019-01-08,23680.3203125,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.026962204328507995
2019-01-09,23844.26953125,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.03407231301215449
2019-01-10,23811.109375,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.03263423165561128
2019-01-11,23940.009765625,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.03822435153355817
2019-01-14,23880.529296875,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.03564481745226668
2019-01-15,23914.109375,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.03710110987558199
2019-01-16,24139.91015625,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.04689358164080526
2019-01-17,24147.08984375,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.04720494853129017
2019-01-18,24534.189453125,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.0639925875029053
2019-01-22,24607.759765625,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.06718316640137802
2019-01-23,24577.25,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.06586002652208943
2019-01-24,24579.9609375,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.06597759378106469
2019-01-25,24687.2109375,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.07062878493729634
2019-01-28,24596.98046875,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.0667156925524699
2019-01-29,24519.619140625,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.06336070583723134
2019-01-30,24826.51953125,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.07667028516328296
2019-01-31,24954.48046875,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.08221966307324204
2019-02-01,25025.310546875,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.08529140417319724
2019-02-04,25062.119140625,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.08688771005406738
2019-02-05,25287.9296875,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.0966806053324714
2019-02-06,25371.5703125,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.10030791102293002
2019-02-07,25265.810546875,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.09572134797808031
2019-02-08,25042.359375,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.08603077348414469
2019-02-11,25142.810546875,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.09038711476394053
2019-02-12,25152.029296875,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.09078691120656533
2019-02-13,25480.859375,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.10504753173130156
2019-02-14,25460.650390625,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.1041711135550645
2019-02-15,25564.630859375,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.10868051249838218
2019-02-19,25849.849609375,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.12104980786054016
2019-02-20,25872.259765625,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.12202168590771749
2019-02-21,25922.41015625,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.12419659549612366
2019-02-22,25906.26953125,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.12349661291098567
2019-02-25,26126.150390625,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.13303235098604033
2019-02-26,26051.609375,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.1297996748774014
2019-02-27,25995.599609375,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.12737065738054726
2019-02-28,25984.279296875,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.12687972090142577
2019-03-01,26019.669921875,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.12841453266845151
2019-03-04,26122.189453125,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.1328605740399295
2019-03-05,25829.0703125,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.12014865651454751
2019-03-06,25818.759765625,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.11970151129831523
2019-03-07,25645.44921875,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.11218542287960503
2019-03-08,25347.380859375,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.09925886887422065
2019-03-11,25208.0,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.09321423465069649
2019-03-12,25600.30078125,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.11022743674237727
2019-03-13,25637.23046875,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.11182899418668868
2019-03-14,25692.310546875,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.11421769322873575
2019-03-15,25720.9609375,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.11546019619841016
2019-03-18,25801.880859375,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.11896951111671278
2019-03-19,25987.869140625,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.12703540434666824
2019-03-20,25867.7890625,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.12182780157357169
2019-03-21,25688.439453125,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.11404981260388779
2019-03-22,25844.650390625,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.12082432944311065
2019-03-25,25490.720703125,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.10547519534121949
2019-03-26,25649.560546875,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.11236372192869935
2019-03-27,25676.33984375,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.11352507977294272
2019-03-28,25693.3203125,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.11426148449162495
2019-03-29,25827.310546875,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.12007233943937697
2019-04-01,26075.099609375,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.13081839348236932
2019-04-02,26213.55078125,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.1368227092510864
2019-04-03,26238.029296875,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.13788428738994588
2019-04-04,26213.419921875,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.1368170341744644
2019-04-05,26427.560546875,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.1461038312018762
2019-04-08,26312.669921875,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.1411212833330284
2019-04-09,26243.5390625,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.13812323352652311
2019-04-10,26173.7109375,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.1350949448789125
2019-04-11,26188.2109375,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.13572377724968507
2019-04-12,26357.7890625,file:///content/drive/My%20Drive/HSBC/Dow_Jones_historical_data,1512,0.14307799893071393
