Price,Open,Close
Ticker,000001.SS,000001.SS
Date,,
2013-01-04,2289.510009765625,2276.991943359375
2013-01-07,2271.6630859375,2285.364013671875
2013-01-08,2284.654052734375,2276.070068359375
2013-01-09,2271.299072265625,2275.340087890625
2013-01-10,2274.376953125,2283.656982421875
2013-01-11,2285.18505859375,2242.9970703125
2013-01-14,2236.2880859375,2311.739990234375
2013-01-15,2312.468017578125,2325.681884765625
2013-01-16,2322.157958984375,2309.4990234375
2013-01-17,2305.139892578125,2284.908935546875
2013-01-18,2295.80908203125,2317.070068359375
2013-01-21,2321.489990234375,2328.220947265625
2013-01-22,2326.489990234375,2315.138916015625
2013-01-23,2308.52099609375,2320.910888671875
2013-01-24,2320.258056640625,2302.597900390625
2013-01-25,2300.0009765625,2291.303955078125
2013-01-28,2295.35205078125,2346.5048828125
2013-01-29,2347.215087890625,2358.97705078125
2013-01-30,2360.748046875,2382.47509765625
2013-01-31,2383.426025390625,2385.422119140625
2013-02-01,2377.4140625,2419.02001953125
2013-02-04,2425.9208984375,2428.154052734375
2013-02-05,2411.0009765625,2433.1298828125
2013-02-06,2432.677001953125,2434.47705078125
2013-02-07,2430.68798828125,2418.530029296875
2013-02-08,2416.618896484375,2432.402099609375
2013-02-18,2441.906005859375,2421.55810546875
2013-02-19,2420.264892578125,2382.9140625
2013-02-20,2383.492919921875,2397.177978515625
2013-02-21,2378.822021484375,2325.950927734375
2013-02-22,2322.93994140625,2314.1640625
2013-02-25,2320.617919921875,2325.819091796875
2013-02-26,2313.739990234375,2293.341064453125
2013-02-27,2297.76708984375,2313.219970703125
2013-02-28,2322.322998046875,2365.593017578125
2013-03-01,2364.5439453125,2359.506103515625
2013-03-04,2332.080078125,2273.404052734375
2013-03-05,2274.80810546875,2326.305908203125
2013-03-06,2333.614990234375,2347.178955078125
2013-03-07,2340.43603515625,2324.29296875
2013-03-08,2326.4169921875,2318.611083984375
2013-03-11,2314.68310546875,2310.593017578125
2013-03-12,2309.157958984375,2286.60498046875
2013-03-13,2282.169921875,2263.968017578125
2013-03-14,2255.77490234375,2270.277099609375
2013-03-15,2269.31494140625,2278.40087890625
2013-03-18,2267.287109375,2240.01611328125
2013-03-19,2244.264892578125,2257.43408203125
