,return
100,-0.012960058179825939
101,-0.014086372790423456
102,-0.014086372790423456
103,-0.014086372790423456
104,-0.014086372790423456
105,-0.014086372790423456
106,-0.014086372790423456
107,-0.014086372790423456
108,-0.014086372790423456
109,-0.014086372790423456
110,-0.014086372790423456
111,-0.014086372790423456
112,-0.014086372790423456
113,-0.014086372790423456
114,-0.014086372790423456
115,-0.014086372790423456
116,-0.014086372790423456
117,-0.014086372790423456
118,-0.014086372790423456
119,-0.014086372790423456
120,-0.014086372790423456
121,-0.014086372790423456
122,-0.014086372790423456
123,-0.014086372790423456
124,-0.014086372790423456
125,-0.014086372790423456
126,-0.014086372790423456
127,-0.014086372790423456
128,-0.014086372790423456
129,-0.014086372790423456
130,-0.014086372790423456
131,-0.014086372790423456
132,-0.014086372790423456
133,-0.014086372790423456
134,-0.014086372790423456
135,-0.014086372790423456
136,-0.014086372790423456
137,-0.014086372790423456
138,-0.014086372790423456
139,-0.014086372790423456
140,-0.014086372790423456
141,-0.014086372790423456
142,-0.014086372790423456
143,-0.014086372790423456
144,-0.014086372790423456
145,-0.014086372790423456
146,-0.014086372790423456
147,-0.014086372790423456
148,-0.015582589543559714
149,-0.015582589543559714
150,-0.015582589543559714
151,-0.015582589543559714
152,-0.015582589543559714
153,-0.015582589543559714
154,-0.015582589543559714
155,-0.015582589543559714
156,-0.015577729950659687
157,-0.015577729950659687
158,-0.015577729950659687
159,-0.015577729950659687
160,-0.015577729950659687
161,-0.015577729950659687
162,-0.015577729950659687
163,-0.015577729950659687
164,-0.015577729950659687
165,-0.015577729950659687
166,-0.015577729950659687
167,-0.015577729950659687
168,-0.015577729950659687
169,-0.015577729950659687
170,-0.015577729950659687
171,-0.015577729950659687
172,-0.015577729950659687
173,-0.015577729950659687
174,-0.015577729950659687
175,-0.015577729950659687
176,-0.015577729950659687
177,-0.015577729950659687
178,-0.015577729950659687
179,-0.015577729950659687
180,-0.015577729950659687
181,-0.015577729950659687
182,-0.015577729950659687
183,-0.015577729950659687
184,-0.015577729950659687
185,-0.015577729950659687
186,-0.015577729950659687
187,-0.015577729950659687
188,-0.015577729950659687
189,-0.016599648821115406
190,-0.016599648821115406
191,-0.016599648821115406
192,-0.016599648821115406
193,-0.016599648821115406
194,-0.016599648821115406
195,-0.016599648821115406
196,-0.016599648821115406
197,-0.016599648821115406
198,-0.016599648821115406
199,-0.016599648821115406
200,-0.016599648821115406
201,-0.016599648821115406
202,-0.016599648821115406
203,-0.016599648821115406
204,-0.016599648821115406
205,-0.016599648821115406
206,-0.016599648821115406
207,-0.016599648821115406
208,-0.016599648821115406
209,-0.016599648821115406
210,-0.016599648821115406
211,-0.016599648821115406
212,-0.016599648821115406
213,-0.016599648821115406
214,-0.016599648821115406
215,-0.016599648821115406
216,-0.016599648821115406
217,-0.016599648821115406
218,-0.016599648821115406
219,-0.016599648821115406
220,-0.016599648821115406
221,-0.016599648821115406
222,-0.016599648821115406
223,-0.016599648821115406
224,-0.016599648821115406
225,-0.016599648821115406
226,-0.016599648821115406
227,-0.016599648821115406
228,-0.016599648821115406
229,-0.016599648821115406
230,-0.016599648821115406
231,-0.016599648821115406
232,-0.01797048302097397
233,-0.01797048302097397
234,-0.01797048302097397
235,-0.01797048302097397
236,-0.01797048302097397
237,-0.01797048302097397
238,-0.01797048302097397
239,-0.01797048302097397
240,-0.01797048302097397
241,-0.01797048302097397
242,-0.01797048302097397
243,-0.01797048302097397
244,-0.01797048302097397
245,-0.01797048302097397
246,-0.01797048302097397
247,-0.01797048302097397
248,-0.01797048302097397
249,-0.01797048302097397
